Source,Target,Type,Id,Label,timeset,Weight
n1445,n1186,Undirected,e4445,,,1
n1445,n584,Undirected,e4447,,,1
n1445,n511,Undirected,e4448,,,1
n1445,n990,Undirected,e4449,,,1
n1445,n461,Undirected,e4450,,,1
n1445,n7,Undirected,e4451,,,1
n1445,n1238,Undirected,e4452,,,1
n1445,n151,Undirected,e4453,,,1
n1445,n1233,Undirected,e4454,,,1
n1445,n124,Undirected,e4455,,,1
n1445,n128,Undirected,e4456,,,1
n1445,n850,Undirected,e4457,,,1
n1445,n1187,Undirected,e4458,,,1
n1445,n1254,Undirected,e4459,,,1
n1445,n1067,Undirected,e4460,,,1
n1445,n493,Undirected,e4461,,,1
n1445,n852,Undirected,e4462,,,1
n1445,n275,Undirected,e4464,,,1
n1445,n190,Undirected,e4465,,,1
n1445,n1064,Undirected,e4466,,,1
n1445,n768,Undirected,e4467,,,1
n1445,n586,Undirected,e4468,,,1
n1445,n886,Undirected,e4469,,,1
n1445,n1081,Undirected,e4470,,,1
n1445,n1156,Undirected,e4471,,,1
n1445,n1232,Undirected,e4472,,,1
n1445,n6,Undirected,e4473,,,1
n1445,n897,Undirected,e4474,,,1
n1445,n555,Undirected,e4475,,,1
n1445,n171,Undirected,e4476,,,1
n1445,n667,Undirected,e4477,,,1
n1445,n1250,Undirected,e4478,,,1
n1445,n585,Undirected,e4479,,,1
n1445,n1140,Undirected,e4480,,,1
n1445,n1151,Undirected,e4481,,,1
n1445,n1070,Undirected,e4482,,,1
n1445,n1374,Undirected,e4484,,,1
n1445,n1112,Undirected,e4485,,,1
n1445,n1296,Undirected,e4486,,,1
n1445,n627,Undirected,e4487,,,1
n1445,n1147,Undirected,e4488,,,1
n1445,n1339,Undirected,e4489,,,1
n1445,n719,Undirected,e4490,,,1
n1445,n731,Undirected,e4491,,,1
n1445,n1259,Undirected,e4492,,,1
n1445,n89,Undirected,e4493,,,1
n1445,n1123,Undirected,e4494,,,1
n1445,n1300,Undirected,e4495,,,1
n1445,n200,Undirected,e4496,,,1
n1445,n1181,Undirected,e4498,,,1
n1445,n1444,Undirected,e4499,,,2
n1445,n1260,Undirected,e4500,,,1
n1445,n236,Undirected,e4501,,,1
n1445,n1109,Undirected,e4502,,,1
n1445,n1428,Undirected,e4503,,,2
n1445,n3,Undirected,e4504,,,1
n1445,n1118,Undirected,e4505,,,1
n1445,n1056,Undirected,e4506,,,1
n1445,n412,Undirected,e4507,,,1
n1445,n1329,Undirected,e4508,,,1
n1445,n159,Undirected,e4509,,,1
n1445,n1278,Undirected,e4510,,,1
n1445,n1400,Undirected,e4511,,,1
n1445,n227,Undirected,e4512,,,1
n1445,n1095,Undirected,e4513,,,1
n1445,n1417,Undirected,e4514,,,2
n1445,n1192,Undirected,e4515,,,1
n1445,n1293,Undirected,e4516,,,1
n1445,n717,Undirected,e4517,,,1
n1445,n244,Undirected,e4520,,,1
n1445,n977,Undirected,e4521,,,1
n1445,n28,Undirected,e4522,,,1
n1445,n1345,Undirected,e4523,,,1
n1445,n1219,Undirected,e4524,,,1
n1445,n1193,Undirected,e4525,,,1
n1445,n1409,Undirected,e4526,,,1
n1445,n861,Undirected,e4527,,,1
n1445,n987,Undirected,e4528,,,1
n1445,n23,Undirected,e4529,,,1
n1445,n410,Undirected,e4530,,,1
n1445,n1430,Undirected,e4531,,,2
n1445,n1378,Undirected,e4532,,,1
n1445,n611,Undirected,e4533,,,1
n1445,n1230,Undirected,e4534,,,1
n1445,n1434,Undirected,e4535,,,2
n1445,n1142,Undirected,e4536,,,1
n1445,n1387,Undirected,e4537,,,1
n1445,n1119,Undirected,e4538,,,1
n1445,n759,Undirected,e4539,,,1
n1445,n1382,Undirected,e4540,,,1
n1445,n148,Undirected,e4541,,,1
n1445,n1256,Undirected,e4542,,,1
n1445,n67,Undirected,e4543,,,1
n1445,n1406,Undirected,e4544,,,1
n1445,n1086,Undirected,e4545,,,1
n1445,n430,Undirected,e4546,,,1
n1445,n1359,Undirected,e4547,,,1
n1445,n1139,Undirected,e4548,,,1
n1445,n1307,Undirected,e4549,,,1
n1445,n396,Undirected,e4550,,,1
n1445,n1255,Undirected,e4551,,,1
n1445,n1243,Undirected,e4552,,,1
n1445,n568,Undirected,e4553,,,1
n1445,n680,Undirected,e4554,,,1
n1445,n1433,Undirected,e4555,,,2
n1445,n1441,Undirected,e4556,,,2
n1445,n189,Undirected,e4557,,,1
n1445,n819,Undirected,e4558,,,1
n1445,n782,Undirected,e4559,,,1
n1445,n1277,Undirected,e4560,,,1
n1445,n211,Undirected,e4561,,,1
n1445,n981,Undirected,e4562,,,1
n1445,n65,Undirected,e4563,,,1
n1445,n73,Undirected,e4565,,,1
n1445,n1231,Undirected,e4566,,,1
n1445,n1183,Undirected,e4567,,,1
n1445,n1334,Undirected,e4568,,,1
n1445,n1018,Undirected,e4569,,,1
n1445,n1284,Undirected,e4570,,,1
n1445,n14,Undirected,e4571,,,1
n1445,n914,Undirected,e4572,,,1
n1445,n162,Undirected,e4573,,,1
n1445,n660,Undirected,e4574,,,1
n1445,n637,Undirected,e4575,,,1
n1445,n963,Undirected,e4576,,,1
n1445,n1246,Undirected,e4577,,,1
n1445,n1262,Undirected,e4578,,,1
n1445,n105,Undirected,e4579,,,1
n1445,n797,Undirected,e4580,,,1
n1445,n1292,Undirected,e4581,,,1
n1445,n1176,Undirected,e4582,,,1
n1445,n720,Undirected,e4583,,,1
n1445,n1197,Undirected,e4584,,,1
n1445,n1261,Undirected,e4585,,,1
n1445,n926,Undirected,e4586,,,1
n1445,n666,Undirected,e4587,,,1
n1445,n1137,Undirected,e4588,,,1
n1445,n854,Undirected,e4589,,,1
n1445,n241,Undirected,e4590,,,1
n1445,n577,Undirected,e4591,,,1
n1445,n1343,Undirected,e4592,,,1
n1445,n254,Undirected,e4593,,,1
n1445,n160,Undirected,e4594,,,1
n1445,n422,Undirected,e4595,,,1
n1445,n112,Undirected,e4596,,,1
n1445,n1198,Undirected,e4597,,,1
n1445,n1003,Undirected,e4598,,,1
n1445,n1213,Undirected,e4599,,,1
n1445,n1019,Undirected,e4601,,,1
n1445,n912,Undirected,e4602,,,1
n1445,n1274,Undirected,e4603,,,1
n1445,n1029,Undirected,e4604,,,1
n1445,n261,Undirected,e4605,,,1
n1445,n772,Undirected,e4606,,,1
n1445,n1407,Undirected,e4607,,,1
n1445,n923,Undirected,e4608,,,1
n1444,n1416,Undirected,e4609,,,2
n1444,n1386,Undirected,e4610,,,1
n1444,n1172,Undirected,e4611,,,1
n1444,n255,Undirected,e4612,,,1
n1444,n1245,Undirected,e4613,,,1
n1444,n976,Undirected,e4614,,,1
n1444,n1403,Undirected,e4616,,,1
n1444,n924,Undirected,e4617,,,1
n1444,n1420,Undirected,e4618,,,2
n1444,n1090,Undirected,e4619,,,1
n1444,n1242,Undirected,e4620,,,1
n1444,n1066,Undirected,e4621,,,1
n1444,n81,Undirected,e4622,,,1
n1444,n405,Undirected,e4623,,,1
n1444,n63,Undirected,e4624,,,1
n1444,n283,Undirected,e4625,,,1
n1444,n305,Undirected,e4626,,,1
n1444,n1360,Undirected,e4627,,,1
n1444,n795,Undirected,e4629,,,1
n1444,n1073,Undirected,e4630,,,1
n1444,n1358,Undirected,e4631,,,1
n1444,n1258,Undirected,e4632,,,1
n1444,n26,Undirected,e4633,,,1
n1444,n1166,Undirected,e4634,,,1
n1444,n66,Undirected,e4635,,,1
n1444,n1366,Undirected,e4636,,,1
n1444,n1316,Undirected,e4637,,,1
n1444,n1069,Undirected,e4638,,,1
n1444,n644,Undirected,e4639,,,1
n1444,n1174,Undirected,e4641,,,1
n1444,n1443,Undirected,e4642,,,2
n1444,n1418,Undirected,e4643,,,2
n1444,n1279,Undirected,e4644,,,1
n1444,n1350,Undirected,e4645,,,1
n1444,n1248,Undirected,e4646,,,1
n1444,n1273,Undirected,e4648,,,1
n1444,n1319,Undirected,e4649,,,1
n1444,n355,Undirected,e4650,,,1
n1444,n174,Undirected,e4651,,,1
n1444,n1169,Undirected,e4652,,,1
n1444,n1344,Undirected,e4653,,,1
n1444,n1221,Undirected,e4654,,,1
n1444,n1429,Undirected,e4655,,,2
n1444,n25,Undirected,e4656,,,1
n1444,n7,Undirected,e4658,,,1
n1444,n124,Undirected,e4659,,,1
n1444,n324,Undirected,e4660,,,1
n1444,n128,Undirected,e4662,,,1
n1444,n1187,Undirected,e4663,,,1
n1444,n1405,Undirected,e4664,,,1
n1444,n275,Undirected,e4666,,,1
n1444,n1156,Undirected,e4667,,,1
n1444,n1427,Undirected,e4668,,,2
n1444,n6,Undirected,e4669,,,1
n1444,n897,Undirected,e4670,,,1
n1444,n171,Undirected,e4671,,,1
n1444,n1075,Undirected,e4672,,,1
n1444,n1088,Undirected,e4673,,,1
n1444,n627,Undirected,e4674,,,1
n1444,n1339,Undirected,e4675,,,1
n1444,n89,Undirected,e4676,,,1
n1444,n1300,Undirected,e4677,,,1
n1444,n1181,Undirected,e4679,,,1
n1444,n3,Undirected,e4680,,,1
n1444,n1118,Undirected,e4681,,,1
n1444,n412,Undirected,e4682,,,1
n1444,n965,Undirected,e4683,,,1
n1444,n1329,Undirected,e4684,,,1
n1444,n1278,Undirected,e4685,,,1
n1444,n400,Undirected,e4686,,,1
n1444,n227,Undirected,e4687,,,1
n1444,n1192,Undirected,e4688,,,1
n1444,n28,Undirected,e4689,,,1
n1444,n1219,Undirected,e4690,,,1
n1444,n1409,Undirected,e4691,,,1
n1444,n861,Undirected,e4692,,,1
n1444,n987,Undirected,e4693,,,1
n1444,n23,Undirected,e4694,,,1
n1444,n1430,Undirected,e4695,,,2
n1444,n1230,Undirected,e4696,,,1
n1444,n1387,Undirected,e4697,,,1
n1444,n759,Undirected,e4698,,,1
n1444,n148,Undirected,e4699,,,1
n1444,n67,Undirected,e4700,,,1
n1444,n430,Undirected,e4701,,,1
n1444,n1139,Undirected,e4702,,,1
n1444,n297,Undirected,e4703,,,1
n1444,n1433,Undirected,e4704,,,2
n1444,n1441,Undirected,e4705,,,2
n1444,n65,Undirected,e4706,,,1
n1444,n1231,Undirected,e4707,,,1
n1444,n1183,Undirected,e4708,,,1
n1444,n1334,Undirected,e4709,,,1
n1444,n914,Undirected,e4710,,,1
n1444,n162,Undirected,e4711,,,1
n1444,n1246,Undirected,e4712,,,1
n1444,n1262,Undirected,e4713,,,1
n1444,n105,Undirected,e4714,,,1
n1444,n1343,Undirected,e4715,,,1
n1444,n1101,Undirected,e4716,,,1
n1444,n1029,Undirected,e4717,,,1
n1444,n261,Undirected,e4718,,,1
n1444,n1407,Undirected,e4719,,,1
n1443,n1416,Undirected,e4720,,,2
n1443,n1172,Undirected,e4721,,,1
n1443,n1117,Undirected,e4722,,,1
n1443,n1331,Undirected,e4723,,,1
n1443,n255,Undirected,e4724,,,1
n1443,n1245,Undirected,e4725,,,1
n1443,n278,Undirected,e4727,,,1
n1443,n1403,Undirected,e4728,,,1
n1443,n1251,Undirected,e4729,,,1
n1443,n1090,Undirected,e4730,,,1
n1443,n495,Undirected,e4731,,,1
n1443,n1066,Undirected,e4732,,,1
n1443,n81,Undirected,e4733,,,1
n1443,n909,Undirected,e4734,,,1
n1443,n1189,Undirected,e4735,,,1
n1443,n30,Undirected,e4736,,,1
n1443,n938,Undirected,e4738,,,1
n1443,n217,Undirected,e4739,,,1
n1443,n285,Undirected,e4740,,,1
n1443,n1113,Undirected,e4741,,,1
n1443,n1360,Undirected,e4742,,,1
n1443,n4,Undirected,e4744,,,1
n1443,n1073,Undirected,e4745,,,1
n1443,n1286,Undirected,e4746,,,1
n1443,n1258,Undirected,e4747,,,1
n1443,n1440,Undirected,e4748,,,2
n1443,n26,Undirected,e4749,,,1
n1443,n1166,Undirected,e4750,,,1
n1443,n1266,Undirected,e4752,,,1
n1443,n66,Undirected,e4753,,,1
n1443,n58,Undirected,e4754,,,1
n1443,n649,Undirected,e4755,,,1
n1443,n968,Undirected,e4756,,,1
n1443,n1252,Undirected,e4757,,,1
n1443,n1316,Undirected,e4759,,,1
n1443,n1069,Undirected,e4760,,,1
n1443,n644,Undirected,e4761,,,1
n1443,n1421,Undirected,e4764,,,2
n1443,n1418,Undirected,e4765,,,2
n1443,n126,Undirected,e4766,,,1
n1443,n1279,Undirected,e4767,,,1
n1443,n1350,Undirected,e4768,,,1
n1443,n1419,Undirected,e4769,,,2
n1443,n1319,Undirected,e4771,,,1
n1443,n355,Undirected,e4772,,,1
n1443,n174,Undirected,e4773,,,1
n1443,n117,Undirected,e4774,,,1
n1443,n238,Undirected,e4775,,,1
n1443,n508,Undirected,e4776,,,1
n1443,n1363,Undirected,e4777,,,1
n1443,n1169,Undirected,e4778,,,1
n1443,n1344,Undirected,e4779,,,1
n1443,n1221,Undirected,e4780,,,1
n1443,n1328,Undirected,e4782,,,1
n1443,n409,Undirected,e4783,,,1
n1443,n1429,Undirected,e4784,,,2
n1443,n25,Undirected,e4785,,,1
n1443,n1164,Undirected,e4786,,,1
n1443,n1214,Undirected,e4788,,,2
n1443,n461,Undirected,e4789,,,1
n1443,n7,Undirected,e4790,,,1
n1443,n1238,Undirected,e4791,,,1
n1443,n151,Undirected,e4792,,,1
n1443,n124,Undirected,e4793,,,1
n1443,n128,Undirected,e4794,,,1
n1443,n850,Undirected,e4795,,,1
n1443,n1187,Undirected,e4796,,,1
n1443,n1254,Undirected,e4797,,,1
n1443,n1067,Undirected,e4798,,,1
n1443,n275,Undirected,e4800,,,1
n1443,n586,Undirected,e4801,,,1
n1443,n886,Undirected,e4802,,,1
n1443,n1081,Undirected,e4803,,,1
n1443,n1427,Undirected,e4804,,,2
n1443,n6,Undirected,e4805,,,1
n1443,n897,Undirected,e4806,,,1
n1443,n1250,Undirected,e4807,,,1
n1443,n1257,Undirected,e4808,,,1
n1443,n1151,Undirected,e4809,,,1
n1443,n1070,Undirected,e4810,,,1
n1443,n627,Undirected,e4812,,,1
n1443,n1339,Undirected,e4813,,,1
n1443,n89,Undirected,e4814,,,1
n1443,n1300,Undirected,e4815,,,1
n1443,n1428,Undirected,e4817,,,2
n1443,n1199,Undirected,e4818,,,2
n1443,n3,Undirected,e4819,,,1
n1443,n1268,Undirected,e4820,,,1
n1443,n1118,Undirected,e4821,,,1
n1443,n681,Undirected,e4822,,,1
n1443,n1329,Undirected,e4823,,,1
n1443,n1218,Undirected,e4824,,,1
n1443,n1278,Undirected,e4825,,,1
n1443,n83,Undirected,e4826,,,1
n1443,n227,Undirected,e4827,,,1
n1443,n1059,Undirected,e4828,,,1
n1443,n1417,Undirected,e4829,,,2
n1443,n760,Undirected,e4830,,,1
n1443,n987,Undirected,e4832,,,1
n1443,n1289,Undirected,e4833,,,1
n1443,n23,Undirected,e4834,,,1
n1443,n410,Undirected,e4835,,,1
n1443,n1430,Undirected,e4836,,,2
n1443,n1378,Undirected,e4837,,,1
n1443,n1119,Undirected,e4838,,,1
n1443,n933,Undirected,e4839,,,1
n1443,n148,Undirected,e4840,,,1
n1443,n1256,Undirected,e4841,,,1
n1443,n67,Undirected,e4842,,,1
n1443,n1406,Undirected,e4844,,,1
n1443,n1359,Undirected,e4845,,,1
n1443,n1255,Undirected,e4846,,,1
n1443,n1243,Undirected,e4847,,,1
n1443,n568,Undirected,e4848,,,1
n1443,n1433,Undirected,e4849,,,2
n1443,n1173,Undirected,e4850,,,1
n1443,n1441,Undirected,e4851,,,2
n1443,n211,Undirected,e4852,,,1
n1443,n981,Undirected,e4853,,,1
n1443,n1334,Undirected,e4855,,,1
n1443,n1284,Undirected,e4856,,,1
n1443,n914,Undirected,e4857,,,1
n1443,n162,Undirected,e4859,,,1
n1443,n637,Undirected,e4860,,,1
n1443,n963,Undirected,e4861,,,1
n1443,n1262,Undirected,e4862,,,1
n1443,n1177,Undirected,e4863,,,1
n1443,n666,Undirected,e4866,,,1
n1443,n1137,Undirected,e4867,,,1
n1443,n854,Undirected,e4868,,,1
n1443,n1303,Undirected,e4869,,,1
n1443,n772,Undirected,e4872,,,1
n1443,n1407,Undirected,e4873,,,1
n1443,n998,Undirected,e4874,,,1
n1442,n583,Undirected,e4875,,,1
n1442,n983,Undirected,e4876,,,1
n1442,n1245,Undirected,e4877,,,1
n1442,n351,Undirected,e4878,,,1
n1442,n1322,Undirected,e4879,,,1
n1442,n847,Undirected,e4880,,,1
n1442,n1001,Undirected,e4881,,,1
n1442,n1239,Undirected,e4882,,,1
n1442,n1050,Undirected,e4883,,,1
n1442,n903,Undirected,e4885,,,1
n1442,n1321,Undirected,e4886,,,1
n1442,n1189,Undirected,e4887,,,1
n1442,n4,Undirected,e4888,,,1
n1442,n1024,Undirected,e4889,,,1
n1442,n1316,Undirected,e4891,,,1
n1442,n644,Undirected,e4892,,,1
n1442,n1320,Undirected,e4893,,,1
n1442,n191,Undirected,e4894,,,1
n1442,n341,Undirected,e4895,,,1
n1442,n1076,Undirected,e4896,,,1
n1442,n264,Undirected,e4898,,,1
n1442,n1325,Undirected,e4899,,,1
n1442,n20,Undirected,e4900,,,1
n1442,n1317,Undirected,e4901,,,1
n1442,n1203,Undirected,e4902,,,2
n1442,n6,Undirected,e4903,,,1
n1442,n346,Undirected,e4904,,,1
n1442,n783,Undirected,e4905,,,1
n1442,n572,Undirected,e4906,,,1
n1442,n846,Undirected,e4907,,,1
n1442,n338,Undirected,e4908,,,1
n1442,n442,Undirected,e4910,,,1
n1442,n1374,Undirected,e4911,,,1
n1442,n16,Undirected,e4912,,,1
n1442,n1437,Undirected,e4913,,,2
n1442,n1428,Undirected,e4914,,,2
n1442,n3,Undirected,e4915,,,1
n1442,n596,Undirected,e4916,,,1
n1442,n60,Undirected,e4917,,,1
n1442,n1337,Undirected,e4918,,,1
n1442,n353,Undirected,e4919,,,1
n1442,n1373,Undirected,e4920,,,1
n1442,n1011,Undirected,e4921,,,1
n1442,n746,Undirected,e4922,,,1
n1442,n499,Undirected,e4923,,,1
n1442,n1054,Undirected,e4924,,,1
n1442,n785,Undirected,e4925,,,1
n1442,n1130,Undirected,e4926,,,1
n1442,n365,Undirected,e4927,,,1
n1442,n529,Undirected,e4928,,,1
n1442,n833,Undirected,e4929,,,1
n1442,n106,Undirected,e4930,,,1
n1442,n13,Undirected,e4931,,,1
n1442,n14,Undirected,e4932,,,1
n1442,n12,Undirected,e4933,,,1
n1442,n1006,Undirected,e4934,,,1
n1442,n1292,Undirected,e4935,,,1
n1442,n1265,Undirected,e4936,,,1
n1442,n241,Undirected,e4937,,,1
n1442,n1159,Undirected,e4938,,,1
n1442,n662,Undirected,e4939,,,1
n1442,n802,Undirected,e4940,,,1
n1442,n772,Undirected,e4941,,,1
n1442,n172,Undirected,e4942,,,1
n1441,n1416,Undirected,e4943,,,2
n1441,n1386,Undirected,e4944,,,1
n1441,n1172,Undirected,e4945,,,1
n1441,n255,Undirected,e4946,,,1
n1441,n1251,Undirected,e4947,,,1
n1441,n1242,Undirected,e4948,,,1
n1441,n1189,Undirected,e4949,,,1
n1441,n405,Undirected,e4950,,,1
n1441,n63,Undirected,e4951,,,1
n1441,n217,Undirected,e4952,,,1
n1441,n285,Undirected,e4953,,,1
n1441,n305,Undirected,e4954,,,1
n1441,n1360,Undirected,e4955,,,1
n1441,n4,Undirected,e4957,,,1
n1441,n1440,Undirected,e4958,,,2
n1441,n1419,Undirected,e4963,,,2
n1441,n1319,Undirected,e4964,,,1
n1441,n355,Undirected,e4965,,,1
n1441,n124,Undirected,e4966,,,1
n1441,n1254,Undirected,e4967,,,1
n1441,n1067,Undirected,e4968,,,1
n1441,n1081,Undirected,e4970,,,1
n1441,n1250,Undirected,e4971,,,1
n1441,n1296,Undirected,e4973,,,1
n1441,n1339,Undirected,e4974,,,1
n1441,n1109,Undirected,e4976,,,1
n1441,n3,Undirected,e4977,,,1
n1441,n1293,Undirected,e4978,,,1
n1441,n1219,Undirected,e4979,,,1
n1441,n410,Undirected,e4980,,,1
n1441,n148,Undirected,e4981,,,1
n1441,n1256,Undirected,e4982,,,1
n1441,n430,Undirected,e4983,,,1
n1441,n1359,Undirected,e4984,,,1
n1441,n1243,Undirected,e4985,,,1
n1441,n1283,Undirected,e4986,,,1
n1441,n162,Undirected,e4987,,,1
n1441,n261,Undirected,e4988,,,1
n1441,n1407,Undirected,e4989,,,1
n1440,n1416,Undirected,e4990,,,2
n1440,n1172,Undirected,e4991,,,1
n1440,n255,Undirected,e4992,,,1
n1440,n1245,Undirected,e4993,,,1
n1440,n924,Undirected,e4995,,,1
n1440,n1251,Undirected,e4996,,,1
n1440,n1090,Undirected,e4997,,,1
n1440,n495,Undirected,e4998,,,1
n1440,n1066,Undirected,e4999,,,1
n1440,n81,Undirected,e5000,,,1
n1440,n909,Undirected,e5001,,,1
n1440,n1189,Undirected,e5002,,,1
n1440,n63,Undirected,e5003,,,1
n1440,n217,Undirected,e5004,,,1
n1440,n22,Undirected,e5005,,,1
n1440,n285,Undirected,e5006,,,1
n1440,n1113,Undirected,e5007,,,1
n1440,n4,Undirected,e5009,,,1
n1440,n781,Undirected,e5010,,,1
n1440,n1166,Undirected,e5011,,,1
n1440,n1266,Undirected,e5012,,,1
n1440,n58,Undirected,e5013,,,1
n1440,n814,Undirected,e5014,,,1
n1440,n1174,Undirected,e5017,,,1
n1440,n1421,Undirected,e5018,,,2
n1440,n126,Undirected,e5020,,,1
n1440,n1419,Undirected,e5021,,,2
n1440,n355,Undirected,e5022,,,1
n1440,n174,Undirected,e5023,,,1
n1440,n117,Undirected,e5024,,,1
n1440,n1037,Undirected,e5025,,,1
n1440,n1344,Undirected,e5026,,,1
n1440,n635,Undirected,e5028,,,1
n1440,n877,Undirected,e5029,,,1
n1440,n124,Undirected,e5030,,,1
n1440,n128,Undirected,e5031,,,1
n1440,n1187,Undirected,e5032,,,1
n1440,n1254,Undirected,e5033,,,1
n1440,n1067,Undirected,e5034,,,1
n1440,n586,Undirected,e5035,,,1
n1440,n1195,Undirected,e5036,,,1
n1440,n1081,Undirected,e5037,,,1
n1440,n6,Undirected,e5038,,,1
n1440,n897,Undirected,e5039,,,1
n1440,n1250,Undirected,e5040,,,1
n1440,n1257,Undirected,e5041,,,1
n1440,n1140,Undirected,e5042,,,1
n1440,n627,Undirected,e5044,,,1
n1440,n1339,Undirected,e5045,,,1
n1440,n1181,Undirected,e5046,,,1
n1440,n1109,Undirected,e5047,,,1
n1440,n3,Undirected,e5048,,,1
n1440,n1268,Undirected,e5049,,,1
n1440,n1234,Undirected,e5050,,,1
n1440,n1063,Undirected,e5051,,,1
n1440,n1278,Undirected,e5052,,,1
n1440,n1400,Undirected,e5053,,,1
n1440,n1417,Undirected,e5054,,,2
n1440,n987,Undirected,e5055,,,1
n1440,n1289,Undirected,e5056,,,1
n1440,n410,Undirected,e5057,,,1
n1440,n1256,Undirected,e5058,,,1
n1440,n67,Undirected,e5059,,,1
n1440,n430,Undirected,e5061,,,1
n1440,n1359,Undirected,e5062,,,1
n1440,n1307,Undirected,e5063,,,1
n1440,n1243,Undirected,e5064,,,1
n1440,n1173,Undirected,e5065,,,1
n1440,n981,Undirected,e5067,,,1
n1440,n1283,Undirected,e5069,,,1
n1440,n162,Undirected,e5070,,,1
n1440,n963,Undirected,e5071,,,1
n1440,n1262,Undirected,e5072,,,1
n1440,n854,Undirected,e5073,,,1
n1440,n112,Undirected,e5074,,,1
n1440,n912,Undirected,e5075,,,1
n1440,n1407,Undirected,e5076,,,1
n1439,n578,Undirected,e5077,,,1
n1439,n827,Undirected,e5078,,,1
n1439,n388,Undirected,e5079,,,1
n1439,n656,Undirected,e5080,,,1
n1439,n427,Undirected,e5081,,,1
n1439,n55,Undirected,e5082,,,1
n1439,n913,Undirected,e5083,,,1
n1439,n468,Undirected,e5084,,,1
n1439,n1207,Undirected,e5085,,,2
n1439,n791,Undirected,e5086,,,1
n1439,n208,Undirected,e5087,,,1
n1439,n1327,Undirected,e5088,,,1
n1439,n1285,Undirected,e5089,,,1
n1439,n395,Undirected,e5090,,,1
n1439,n670,Undirected,e5091,,,1
n1439,n402,Undirected,e5092,,,1
n1439,n831,Undirected,e5093,,,1
n1439,n547,Undirected,e5094,,,1
n1439,n518,Undirected,e5095,,,1
n1439,n1330,Undirected,e5096,,,1
n1439,n1089,Undirected,e5097,,,1
n1439,n905,Undirected,e5098,,,1
n1439,n1215,Undirected,e5099,,,1
n1439,n1362,Undirected,e5100,,,1
n1439,n817,Undirected,e5101,,,1
n1439,n1048,Undirected,e5102,,,1
n1439,n161,Undirected,e5103,,,1
n1439,n462,Undirected,e5104,,,1
n1439,n1016,Undirected,e5105,,,1
n1439,n920,Undirected,e5106,,,1
n1439,n651,Undirected,e5107,,,1
n1439,n708,Undirected,e5108,,,1
n1439,n704,Undirected,e5109,,,1
n1439,n1282,Undirected,e5110,,,1
n1439,n868,Undirected,e5111,,,1
n1439,n896,Undirected,e5112,,,1
n1439,n472,Undirected,e5113,,,1
n1439,n932,Undirected,e5114,,,1
n1439,n1091,Undirected,e5115,,,1
n1439,n1305,Undirected,e5116,,,1
n1439,n1162,Undirected,e5118,,,1
n1439,n1121,Undirected,e5119,,,1
n1439,n994,Undirected,e5120,,,1
n1439,n408,Undirected,e5121,,,1
n1439,n1312,Undirected,e5122,,,1
n1439,n942,Undirected,e5123,,,1
n1439,n1082,Undirected,e5124,,,1
n1439,n675,Undirected,e5125,,,1
n1439,n215,Undirected,e5126,,,1
n1439,n806,Undirected,e5127,,,1
n1439,n193,Undirected,e5128,,,1
n1439,n705,Undirected,e5130,,,1
n1439,n587,Undirected,e5131,,,1
n1439,n1133,Undirected,e5132,,,1
n1439,n1401,Undirected,e5133,,,1
n1439,n424,Undirected,e5134,,,1
n1439,n1385,Undirected,e5135,,,1
n1439,n1167,Undirected,e5136,,,1
n1439,n788,Undirected,e5137,,,1
n1439,n729,Undirected,e5138,,,1
n1439,n860,Undirected,e5139,,,1
n1439,n1135,Undirected,e5140,,,1
n1439,n1170,Undirected,e5141,,,1
n1439,n789,Undirected,e5142,,,1
n1439,n146,Undirected,e5143,,,1
n1439,n642,Undirected,e5145,,,1
n1439,n72,Undirected,e5146,,,1
n1439,n1027,Undirected,e5147,,,1
n1439,n383,Undirected,e5148,,,1
n1439,n425,Undirected,e5149,,,1
n1439,n45,Undirected,e5150,,,1
n1439,n679,Undirected,e5151,,,1
n1439,n445,Undirected,e5152,,,1
n1439,n1149,Undirected,e5153,,,1
n1439,n776,Undirected,e5154,,,1
n1439,n682,Undirected,e5155,,,1
n1439,n8,Undirected,e5156,,,1
n1439,n1130,Undirected,e5157,,,1
n1439,n300,Undirected,e5158,,,1
n1439,n851,Undirected,e5159,,,1
n1439,n655,Undirected,e5160,,,1
n1439,n1313,Undirected,e5161,,,1
n1439,n866,Undirected,e5162,,,1
n1439,n216,Undirected,e5163,,,1
n1439,n1332,Undirected,e5164,,,1
n1439,n310,Undirected,e5165,,,1
n1439,n1025,Undirected,e5166,,,1
n1439,n1372,Undirected,e5167,,,1
n1439,n188,Undirected,e5168,,,1
n1439,n1030,Undirected,e5169,,,1
n1439,n821,Undirected,e5170,,,1
n1439,n900,Undirected,e5171,,,1
n1439,n391,Undirected,e5172,,,1
n1439,n887,Undirected,e5173,,,1
